		SIKKIM MANIPAL UNIVERSITY 

		GRADE SHEET - MAY/JUNE 2025 EXAMINATIONS.  

Subject Code  : GN201A1			(REF CODE:CSE404)
Subject Title : UNIVERSAL HUMAN VALUE II (CSE/CSML/IOT/EC/VLSI/EE/IT/ME/CE/AIDS)
Subject Credit : 3.0 

REGNO		INT	   UM		TOT	GRADE
202300454	33.00	   34	     67.00	B
202300458	35.80	 36.5	     73.00	B
202300460	30.30	   19	     50.00	D
202300468	37.00	 38.5	     76.00	A
202300475	28.10	 20.5	     49.00	D
202300486	37.60	 40.5	     79.00	A
202300507	29.10	   29	     59.00	C
202300522	38.80	   34	     73.00	B
202300573	38.00	 45.5	     84.00	S
202300586	 0.00	   DT	      0.00	DT
202300603	36.20	 37.5	     74.00	A
202300614	27.60	 16.5	     45.00	E
202300615	30.50	   28	     59.00	C
202300619	22.20	   24	     47.00	E
202300629	24.40	 23.5	     48.00	E
202300633	34.20	 28.5	     63.00	C
202300669	28.50	   30	     59.00	C
202443503	28.30	 23.5	     52.00	D

202300028	34.10	   28	     63.00	C
202300111	38.50	   34	     73.00	B
202300134	34.90	   32	     67.00	B
202300174	 0.00	   DT	      0.00	DT
202300251	31.80	 29.5	     62.00	C
202300304	28.90	   34	     63.00	C
202300335	37.30	   33	     71.00	B
202300346	23.90	 16.5	     40.00	E
202300354	40.10	 32.5	     73.00	B
202300392	36.40	 34.5	     71.00	B
202300440	25.30	   15	     41.00	E
202300446	39.70	 39.5	     80.00	A
202300451	30.30	 28.5	     59.00	C
202300514	42.40	   41	     84.00	S
202300539	29.60	   25	     55.00	D
202300552	25.40	 28.5	     54.00	D
202300559	36.30	 30.5	     67.00	B
202300568	31.30	   33	     65.00	C
202300575	26.00	 20.5	     47.00	E
202300577	33.70	   42	     76.00	A
202300611	26.30	   14	     41.00	E
202300651	28.75	 31.5	     61.00	C

202200010	40.70	   23	     64.00	C
202300047	34.80	   12	     47.00	E
202300390	40.90	   21	     62.00	C
202300397	38.30	   22	     61.00	C
202300447	40.60	 28.5	     70.00	B
202300461	35.80	   19	     55.00	D
202300659	40.40	 30.5	     71.00	B
202412506	40.80	   26	     67.00	B
202412507	33.30	  6.5	     40.00	E
202412508	 0.00	   DT	      0.00	DT
202412510	 0.00	   DT	      0.00	DT
